id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,#date+year+start,#date+year+end,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#country+code,#geo+lon,,,#country+name,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
7331,EGY-1994-1-241-6,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"The Plain Dealer, 1994-02-03, ""EGYPT GETS TOUGHER IN BATTLING MILITANTS"", NY Times, 1993-02-03, ""Radical Islam Group Warns Foreigners to Leave Egypt",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-02-02 00:00:00.000,1994-02-02 00:00:00.000,1,0,0,0,1,1,1,651,
7190,EGY-1994-1-241-7,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"MEI, 18 February 1994, ""Warning to Foreigners",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-02-08 00:00:00.000,1994-02-08 00:00:00.000,1,0,0,0,1,1,1,651,
7240,EGY-1994-1-241-8,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-02-15, ""Foreigners' Bus Shot Up in Egypt",,,,police,1,Cairo city,Cairo city,Cairo governorate,,30.050000,EGY,31.250000,POINT (31.250000 30.050000),173223,Egypt,651,Middle East,1,1,1994-02-14 00:00:00.000,1994-02-14 00:00:00.000,0,3,0,0,3,3,3,651,
7263,EGY-1994-1-241-9,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1994-02-16, ""Egyptian policeman Slain in Attack",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-02-15 00:00:00.000,1994-02-15 00:00:00.000,0,0,0,0,0,1,0,651,
7214,EGY-1994-1-241-11,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Globe and Mail, 1994-02-21, ""NEWS BRIEFING Islamic extremists kill policeman",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-02-20 00:00:00.000,1994-02-20 00:00:00.000,1,0,0,0,1,1,1,651,
7018,EGY-1994-1-241-12,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Keesings Record of World Events, p.39888",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-02-21 00:00:00.000,1994-02-21 00:00:00.000,2,0,0,0,2,2,2,651,
7514,EGY-1994-1-241-13,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-02-24, ""Tio dda i attentat i Egyptien",,,,police,1,Al Badari town,Al Badari town,Red Sea governorate,,26.992222,EGY,31.415278,POINT (31.415278 26.992222),168183,Egypt,651,Middle East,1,1,1994-02-23 00:00:00.000,1994-02-23 00:00:00.000,1,1,0,0,2,2,2,651,
7445,EGY-1994-1-241-14,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-03-01, ""10 Killed After Muslim Raid On a Police Station in Egypt",,,,Interior Ministry,1,Edfu town,Edfu town,Aswan governorate,,24.966667,EGY,32.866667,POINT (32.866667 24.966667),165306,Egypt,651,Middle East,1,1,1994-02-27 00:00:00.000,1994-02-27 00:00:00.000,2,8,0,0,10,10,10,651,
7449,EGY-1994-1-241-15,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Evening Standard, 1994-03-08, ""Policeman is shot as terror gangs strike; INTERNATIONAL",,,,police,4,Assiut governorate,Assiut governorate,Assiut governorate,,27.333333,EGY,30.833333,POINT (30.833333 27.333333),168902,Egypt,651,Middle East,1,1,1994-03-08 00:00:00.000,1994-03-08 00:00:00.000,1,0,0,0,1,1,1,651,
7239,EGY-1994-1-241-16,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-03-13, ""5 Are Killed in Attack on a Coptic Monastery",,,,Interior Ministry,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-03-12 00:00:00.000,1994-03-12 00:00:00.000,2,0,1,0,3,3,3,651,
6737,EGY-1994-1-241-18,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"C.I. April 1994, IHT, 1994-03-22, ""Clash raises 2-Day Egypt toll to 15",,,,police,1,Abu Tig town,Abu Tig town (village),Assiut governorate,,27.033333,EGY,31.316667,POINT (31.316667 27.033333),168903,Egypt,651,Middle East,1,1,1994-03-20 00:00:00.000,1994-03-20 00:00:00.000,1,2,0,0,3,3,3,651,
6742,EGY-1994-1-241-17,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"C.I. April 1994, IHT, 1994-03-22, ""Clash raises 2-Day Egypt toll to 15",,,,police,1,Sidfa town,Sidfa town,Assiut governorate,,26.965278,EGY,31.378333,POINT (31.378333 26.965278),168183,Egypt,651,Middle East,1,1,1994-03-20 00:00:00.000,1994-03-20 00:00:00.000,4,0,0,0,4,4,4,651,
6745,EGY-1994-1-241-19,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"C.I. April 1994, IHT, 1994-03-22, ""Clash raises 2-Day Egypt toll to 15",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-03-21 00:00:00.000,1994-03-21 00:00:00.000,0,8,0,0,8,8,8,651,
7246,EGY-1994-1-241-20,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-04-05, ""Fem muslimer skts i Kairo",,,,police,2,Assiut town,Mabda Island (about 5 km north of Assiut town),Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-04-04 00:00:00.000,1994-04-04 00:00:00.000,0,3,0,0,3,3,3,651,
7531,EGY-1994-1-241-21,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-04-05, ""Fem muslimer skts i Kairo",,,,police,1,Cairo city,Cairo city,Cairo governorate,,30.050000,EGY,31.250000,POINT (31.250000 30.050000),173223,Egypt,651,Middle East,1,1,1994-04-04 00:00:00.000,1994-04-04 00:00:00.000,0,2,0,0,2,2,2,651,
7297,EGY-1994-1-241-22,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Hamilton Spectator, 1994-04-11, ""WORLD DIGEST",,,,police,2,Pyramids of Giza,Pyramids of Giza  (near),Giza governorate,,29.983333,EGY,31.133333,POINT (31.133333 29.983333),172503,Egypt,651,Middle East,1,1,1994-04-09 00:00:00.000,1994-04-09 00:00:00.000,1,0,0,0,1,1,1,651,
7079,EGY-1994-1-241-23,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-04-11, ""Poliser mrdade i Egypten",,,,police,1,El Qusiya town,Al-Qusiya town,Assiut governorate,,27.444444,EGY,30.816667,POINT (30.816667 27.444444),168902,Egypt,651,Middle East,1,1,1994-04-10 00:00:00.000,1994-04-10 00:00:00.000,0,0,0,0,0,1,0,651,
7027,EGY-1994-1-241-24,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,C.I. May 1994,,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-04-20 00:00:00.000,1994-04-20 00:00:00.000,2,0,1,0,3,3,3,651,
7177,EGY-1994-1-241-26,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-04-26, ""Islamistisk ledaer skts i Egypten"", C.I. May 1994",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-04-25 00:00:00.000,1994-04-25 00:00:00.000,0,4,0,0,4,4,4,651,
7447,EGY-1994-1-241-25,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-04-26, ""Islamistisk ledaer skts i Egypten"", Keesings Record of World Events, p.39982",,,,police,1,Cairo city,Cairo city(specifically the Kobri el-Kobba area),Cairo governorate,,30.050000,EGY,31.250000,POINT (31.250000 30.050000),173223,Egypt,651,Middle East,1,1,1994-04-25 00:00:00.000,1994-04-25 00:00:00.000,0,7,0,0,7,7,7,651,
7023,EGY-1994-1-241-27,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1994-05-14-15, ""unclear title",,,,police,5,Southern Egypt,Southern Egypt,,,23.083333,EGY,32.666667,POINT (32.666667 23.083333),163146,Egypt,651,Middle East,1,1,1994-05-13 00:00:00.000,1994-05-13 00:00:00.000,0,0,0,0,0,3,0,651,
6738,EGY-1994-1-241-28,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,C.I. July/August 1994,,,,police,1,Monfalut town,"Monfalut town, Assiut  governorate",Assiut governorate,,27.311111,EGY,30.969444,POINT (30.969444 27.311111),168902,Egypt,651,Middle East,1,1,1994-07-09 00:00:00.000,1994-07-09 00:00:00.000,0,0,0,0,0,1,0,651,
7274,EGY-1994-1-241-29,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,C.I. July/August 1994,,,,police,2,Monfalut town,Monfalut town (near),Assiut governorate,,27.311111,EGY,30.969444,POINT (30.969444 27.311111),168902,Egypt,651,Middle East,1,1,1994-07-11 00:00:00.000,1994-07-11 00:00:00.000,0,0,0,0,0,1,0,651,
7028,EGY-1994-1-241-30,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,C.I. July/August 1994,,,,police,1,Al Minya town,El Minya town,Al Minya governorate,,28.109884,EGY,30.750299,POINT (30.750299 28.109884),170342,Egypt,651,Middle East,1,1,1994-07-16 00:00:00.000,1994-07-16 00:00:00.000,0,1,0,0,1,1,1,651,
7315,EGY-1994-1-241-31,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,C.I. July/August 1994,,,,police,2,Assiut town,Assiut town  (near),Assiut governorate,,27.180956,EGY,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,1994-07-17 00:00:00.000,1994-07-17 00:00:00.000,0,0,0,0,0,1,0,651,
7525,EGY-1994-1-241-32,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"C.I. Sept. 1994, Keeesings Record of World Events, p.40161",,,,police,2,Sohag town,Sohag town  (near),Sohag governorate,,26.550000,EGY,31.700000,POINT (31.700000 26.550000),168184,Egypt,651,Middle East,1,1,1994-08-22 00:00:00.000,1994-08-22 00:00:00.000,0,3,0,0,3,3,3,651,
7037,EGY-1994-1-241-33,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT; 1994-08-29, ""Avoid Cairo, Militants Warn",,,,police,5,Southern Egypt,Southern Egypt,,,23.083333,EGY,32.666667,POINT (32.666667 23.083333),163146,Egypt,651,Middle East,1,1,1994-08-26 00:00:00.000,1994-08-26 00:00:00.000,1,0,0,0,1,1,1,651,
7292,EGY-1994-1-241-34,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"C.I. Sept. 1994, Keeesings Record of World Events, p.40161",,,,police,1,Sohag town,Sohag town,Sohag governorate,,26.550000,EGY,31.700000,POINT (31.700000 26.550000),168184,Egypt,651,Middle East,1,1,1994-08-27 00:00:00.000,1994-08-27 00:00:00.000,1,5,0,0,6,6,6,651,
7121,EGY-1994-1-241-35,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1993-09-03/04, ""Police Kill 3 Militants in South Egypt",,,,Interior Ministry,1,Qena town,Qena town,Qena governorate,,26.170000,EGY,32.727222,POINT (32.727222 26.170000),167466,Egypt,651,Middle East,1,1,1994-09-01 00:00:00.000,1994-09-01 00:00:00.000,2,0,0,0,2,2,2,651,
7007,EGY-1994-1-241-36,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1993-09-03/04, ""Police Kill 3 Militants in South Egypt",,,,police,1,Sohag town,Sohag town,Sohag governorate,,26.550000,EGY,31.700000,POINT (31.700000 26.550000),168184,Egypt,651,Middle East,1,1,1994-09-02 00:00:00.000,1994-09-02 00:00:00.000,0,3,0,0,3,3,3,651,
7483,EGY-1994-1-241-37,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-09-18, ""5 on U.N. Aid Mission in Egypt Are Killed; Militants Suspected",,,,police,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1994-09-12 00:00:00.000,1994-09-12 00:00:00.000,2,0,0,0,2,2,2,651,
7399,EGY-1994-1-241-38,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-09-16, ""Skottlossning i mosk",,,,police,1,Slamone village,Slamone village (50 miles (about 80 km) south of Cairo city),Sohag governorate,,26.607842,EGY,31.782228,POINT (31.782228 26.607842),168184,Egypt,651,Middle East,1,1,1994-09-14 00:00:00.000,1994-09-14 00:00:00.000,0,0,0,0,0,1,0,651,
7416,EGY-1994-1-241-39,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-09-18, ""5 on U.N. Aid Mission in Egypt Are Killed; Militants Suspected",,,,police,5,Southern Egypt,Southern Egypt,,,23.083333,EGY,32.666667,POINT (32.666667 23.083333),163146,Egypt,651,Middle East,1,1,1994-09-14 00:00:00.000,1994-09-14 00:00:00.000,1,0,0,0,1,1,1,651,
7016,EGY-1994-1-241-40,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-09-18, ""5 on U.N. Aid Mission in Egypt Are Killed; Militants Suspected",,,,police,2,Mallawi town,Mallawi town (near),Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1994-09-15 00:00:00.000,1994-09-15 00:00:00.000,0,2,0,0,2,2,2,651,
6844,EGY-1994-1-241-41,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-09-18, ""5 on U.N. Aid Mission in Egypt Are Killed; Militants Suspected",,,,"police, UN",1,Khuzam town,Khuzam town (village),Qena governorate,,25.766667,EGY,32.766667,POINT (32.766667 25.766667),166746,Egypt,651,Middle East,1,1,1994-09-17 00:00:00.000,1994-09-17 00:00:00.000,4,0,0,1,5,5,5,651,
6748,EGY-1994-1-241-42,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1993-09-19, ""Egyptisk grupp erknner mord",,,,police,1,Qeft town,Qeft town (village) (near Luxor town),Qena governorate,,26.000000,EGY,32.816667,POINT (32.816667 26.000000),167466,Egypt,651,Middle East,1,1,1994-09-18 00:00:00.000,1994-09-18 00:00:00.000,0,3,0,0,3,3,3,651,
7166,EGY-1994-1-241-45,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1994-10-17, ""Militant Tied to Mahfouz Plot Killed",,,,police,5,Southern Egypt,Southern Egypt,,,23.083333,EGY,32.666667,POINT (32.666667 23.083333),163146,Egypt,651,Middle East,1,1,1994-10-15 00:00:00.000,1994-10-15 00:00:00.000,0,4,0,0,4,4,4,651,
7323,EGY-1994-1-241-44,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-10-17, ""Militant Killed, 7 Held in Cairo In Hunt for Novelist's Attackers",,,,"police, Interior Ministry",1,Cairo city,Cairo city,Cairo governorate,,30.050000,EGY,31.250000,POINT (31.250000 30.050000),173223,Egypt,651,Middle East,1,1,1994-10-15 00:00:00.000,1994-10-15 00:00:00.000,0,1,0,0,1,1,1,651,
7498,EGY-1994-1-241-43,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-10-16, ""Fundamentalister ddade polis",,,,police,2,Al Minya town,El Minya town  (near),Al Minya governorate,,28.109884,EGY,30.750299,POINT (30.750299 28.109884),170342,Egypt,651,Middle East,1,1,1994-10-15 00:00:00.000,1994-10-15 00:00:00.000,1,0,0,0,1,1,1,651,
7189,EGY-1994-1-241-46,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-10-19, ""World News Briefs; Egyptian Police Kill 8 Suspected Militants",,,,police,1,Abu Qurqas town,Abu Qurqas town (village),Al Minya governorate,,27.930833,EGY,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,1994-10-18 00:00:00.000,1994-10-18 00:00:00.000,0,8,0,0,8,8,8,651,
7532,EGY-1994-1-241-47,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1994-10-22/23, ""no name",,,,police,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1994-10-21 00:00:00.000,1994-10-21 00:00:00.000,0,2,0,0,2,2,2,651,
7471,EGY-1994-1-241-49,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Keesings Record of World Events, p.40305",,,,police,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1994-11-15 00:00:00.000,1994-11-15 00:00:00.000,2,0,0,0,2,2,2,651,
7470,EGY-1994-1-241-48,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Times, 1994-11-18, ""Islamic leader killed in Egypt",,,,police,6,Egypt,Wadi Shahateet,,,27.000000,EGY,30.000000,POINT (30.000000 27.000000),168901,Egypt,651,Middle East,1,1,1994-11-17 00:00:00.000,1994-11-17 00:00:00.000,0,1,0,0,1,1,1,651,
7029,EGY-1994-1-241-50,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Times, 1994-12-05, ""no name",,,,police,6,Egypt,Egypt,,,27.000000,EGY,30.000000,POINT (30.000000 27.000000),168901,Egypt,651,Middle East,1,1,1994-12-03 00:00:00.000,1994-12-03 00:00:00.000,0,0,0,0,0,3,0,651,
6747,EGY-1994-1-241-51,1994,1994,1994,1,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Times, 1994-12-06, ""Egypt killings",,,,police,1,Mallawi town,"Bani Shakir village (near Mallawi town, southern Egypt)",Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1994-12-05 00:00:00.000,1994-12-05 00:00:00.000,0,1,0,0,1,1,1,651,
